Gene_names	logFC	adj.P.Val	Regulation
L1CAM	1.207767858859858	0.003761734067713067	Up
RBM34	1.2936027373375425	0.003761734067713067	Up
PLD3	-1.167377000501723	0.0037792670577199788	Down
TFCP2	1.1229186068263755	0.003781465074897961	Up
POLR1B	1.414927388986635	0.003781465074897961	Up
L3MBTL3	2.063841626394423	0.003781465074897961	Up
GFRA1	-2.171723025247921	0.003781465074897961	Down
FAM114A1	-2.8593282646677713	0.0038425003278381997	Down
ABI1	-1.2937867911990846	0.0038430276536187	Down
KNOP1	1.9999415493685837	0.0038430276536187	Up
NOS1AP	-2.863653133329099	0.0038430276536187	Down
UMPS	1.0895251088223812	0.0038548032634875226	Up
PDCD4	1.0738813092285884	0.0038548032634875226	Up
NPM1	1.5339691149285466	0.0038548032634875226	Up
PLXNB1	-1.3559695597404406	0.0038548032634875226	Down
SMC2	1.1817819931090803	0.003860704542278194	Up
DYNLRB1	-1.1185367231662866	0.0038671979262359228	Down
CD34	-5.856704406462605	0.0038671979262359228	Down
MDN1	1.933487820171249	0.0038671979262359228	Up
DDX52	1.5189759351111567	0.0038897157425609864	Up
AGTPBP1	1.255530877753878	0.0038919635291804417	Up
RAB20	-3.930052951145847	0.003913362638774006	Down
CDK9	1.115669498097457	0.003921773665092635	Up
SRPK1	1.991194084987503	0.003921773665092635	Up
FUCA2	-1.8025355902418856	0.0039251319030708266	Down
CD55	2.2047529961988497	0.003930850790175435	Up
NAPB	1.767861350549571	0.0039708267514347965	Up
PSMG3	1.0824987199877907	0.003983163171101038	Up
MOV10	-1.386510441409551	0.004007284885521238	Down
FANCD2	2.509534789265687	0.004007522875972911	Up
FGFBP3	2.1245658436922406	0.004025726636892358	Up
RAB13	-1.1506080890133685	0.004051789278942493	Down
CD9	-1.6285523317164277	0.004073365060062021	Down
CA14	1.6985943000700785	0.004076354954298959	Up
BCCIP	1.2232387311613795	0.004076354954298959	Up
C14orf159	-1.032054940519005	0.004076354954298959	Down
RHPN2	-1.3363939636967146	0.004076354954298959	Down
KDM1A	1.2365408660088413	0.004102839048349843	Up
DCAF13	1.173482172074909	0.004110907322474681	Up
PRTG	2.689297090027434	0.004118842079776769	Up
WHSC1	1.127087447368839	0.004153519846005477	Up
ITGA3	-1.8581211949494687	0.0041745065851234876	Down
PAN2	1.665924731582923	0.0041745065851234876	Up
NEFM	1.6965546980773811	0.0041745065851234876	Up
FBXW9	-2.604166603891465	0.004204010696780875	Down
GYG1	-1.269882802935	0.004242025570081509	Down
BYSL	3.8418764908764276	0.004265183861242637	Up
LYPD1	-3.155353830971605	0.004277453091684656	Down
CBX2	2.871722163999679	0.004311189686487397	Up
XPO5	1.0049597899295244	0.004311189686487397	Up
ITIH4	2.621273259004853	0.004311189686487397	Up
ME1	-2.7675731670130856	0.004356342578730824	Down
ALPL	4.235499462994342	0.004366761629756375	Up
PANX1	1.622968003958044	0.004383106650994729	Up
PRPSAP2	1.15541285671947	0.004383106650994729	Up
RTN1	-2.1680671803994187	0.004383528959757691	Down
FAM195B	-1.5707142812243902	0.004385212130091565	Down
FBL	1.1634042253166093	0.00438778010790322	Up
DHFR	1.566912953791399	0.004409517344826689	Up
NOP58	1.1021124176272994	0.004426726850667493	Up
RPF2	1.3379203842541592	0.004458976587743445	Up
RRM1	1.0776681167423863	0.004480437394112813	Up
RFC3	1.2664497373005712	0.004484008124366889	Up
GUSB	-1.1609058420863423	0.004484008124366889	Down
CAMSAP3	-1.2639858594907856	0.004484008124366889	Down
TMEM192	-1.1084058969356398	0.004484008124366889	Down
CRELD2	-2.0764909716641697	0.004484008124366889	Down
TPPP	-1.839480342535963	0.004484008124366889	Down
CCNB1	2.0665424527126706	0.004484008124366889	Up
CALD1	-1.0993372720401298	0.004501972281992613	Down
AMT	1.7664007740711358	0.004514262860079655	Up
HMGCL	-1.1871726429252358	0.004543575428977465	Down
DNASE2	-2.1982551299689588	0.0045638250611424016	Down
RAB3B	1.9881901504783126	0.004570943088663573	Up
ACTN1	-1.4910022852303593	0.004570943088663573	Down
ARL8A	-1.2592836298987686	0.004603330069792771	Down
ENPP4	-1.1534555452157729	0.004638202434004462	Down
XPC	1.2948867778104425	0.004638202434004462	Up
SHROOM2	2.083775800145271	0.004638202434004462	Up
BPTF	1.3824897931048454	0.004638687498194017	Up
NTPCR	1.0155349399217108	0.004640835159327602	Up
PRPS1	1.0532796852854023	0.004640835159327602	Up
IGFBP2	-2.0109597936661077	0.00467181799960959	Down
IGFBP4	-2.8098311500505235	0.004693157682570515	Down
PLXNA1	1.0434087315442893	0.004693157682570515	Up
WDR46	1.3524630149784673	0.004693157682570515	Up
GNB4	-2.749157142598082	0.004702985872051113	Down
TSR1	1.587148209361447	0.004764643998102274	Up
BRD3	1.0294847599640278	0.004773302700558124	Up
CNTNAP1	-1.2681425984953711	0.004776690725123289	Down
ZNF516	2.1063804146389944	0.004796527617651016	Up
SDF4	-1.0842655466905704	0.0048092191399619075	Down
APOO	-1.1003689204367315	0.0048092191399619075	Down
LAS1L	1.110780148349093	0.0048092191399619075	Up
EPS8	-2.4280698508214726	0.0048101992182242115	Down
NOP9	1.0839375858661953	0.004818813471099846	Up
TAF5L	1.245285918137283	0.00485780894200774	Up
FAS	-2.001016919057259	0.00485780894200774	Down
TOP2A	1.5113646072080513	0.004861654897573276	Up
DNMT3L	4.202019021298753	0.004862174073485926	Up
DNAJB4	-1.1379006903367415	0.004872654813516019	Down
CPSF1	1.0057082592485418	0.004886498589103032	Up
D2HGDH	-1.6910723150376652	0.004904906529341277	Down
VPS4B	1.0884115870152287	0.00490543888539447	Up
TOLLIP	-1.271719980316816	0.0049231167452682845	Down
URB1	1.0668722029915982	0.0049538783008823434	Up
C3orf58	-1.637107915681727	0.004978092570321912	Down
PLBD2	-1.386726762874268	0.004978092570321912	Down
HLA-C	-3.1569835413041716	0.00497989741485116	Down
DDAH1	-1.7560448676989582	0.004996785937244876	Down
HSPA14	1.0625279182127052	0.005002287803874287	Up
HMGA1	2.0676163553454963	0.005032089721859276	Up
RPA3	1.4068563421084452	0.005073795304760273	Up
GSR	-1.040108013071381	0.005088107940435479	Down
REXO2	-1.1433352272222095	0.005092292625311833	Down
TOP1	1.0632796073487407	0.005133293204312597	Up
SEMA3A	3.0534504737922035	0.005134591991749731	Up
HLA-A	-1.5242510384165975	0.005141017184643867	Down
NFKB1	-1.052570195868236	0.005160815627705937	Down
DCXR	1.1213586118978778	0.005160815627705937	Up
OARD1	1.23714310773763	0.005160815627705937	Up
DNAL1	-2.694801938292107	0.0051643465941420205	Down
CYP2S1	1.3266449964467029	0.005179942556813618	Up
MARC2	-1.2895489775222433	0.005187961017151671	Down
NT5C2	-1.2584076308353134	0.005188884008532465	Down
HMGB2	1.7161539568881021	0.00520667059821915	Up
ARSB	-1.265900783973836	0.00520667059821915	Down
ZYX	-1.0537341039549577	0.005220903879093967	Down
ADD1	-1.0383658942639105	0.005223586180941026	Down
PBRM1	1.123481562488788	0.005237978769816426	Up
SPAG1	-2.226178575462174	0.005237978769816426	Down
AP2A1	-1.0117856955365974	0.005237978769816426	Down
POLR2E	1.0560631092983783	0.005242745670565002	Up
ALG11	-2.4453521983719724	0.005251993492150488	Down
NOP14	1.1837345607555545	0.005257298494858231	Up
SUMF2	-1.3145096263393203	0.005261747468728605	Down
PRKCG	2.1080500441243997	0.005316370672797806	Up
EHMT1	1.1253398922132205	0.005368599529673921	Up
L1RE1	3.165790744023277	0.005374879708697381	Up
KIF21B	1.5990206151768205	0.005374879708697381	Up
GAA	-1.421795225147734	0.005385678480155159	Down
DICER1	1.0168102341023157	0.005396664451482902	Up
TAP1	-2.0685132753767888	0.005397554263979262	Down
TUBB3	1.0044993534737623	0.005455371357568134	Up
PTRF	-3.2120616358331335	0.005469865892767353	Down
CAST	-1.547296661754076	0.0054723571174151876	Down
ATP6V1G1	-1.026627128360539	0.0055842936667924534	Down
GNPNAT1	2.0076467490164185	0.005587158392890776	Up
ATL3	-1.0628462695985448	0.005596690779167524	Down
GCLM	-1.5416872722767039	0.005597794934409376	Down
POU2F1	3.3634364677248723	0.005599155712773858	Up
FANCI	2.696325024690312	0.005601742643472926	Up
UTP6	1.4071279424267074	0.005601742643472926	Up
EBNA1BP2	1.0441171140529506	0.005605465305450175	Up
FGF2	-1.0552622579879827	0.005638599350286646	Down
SIK3	-1.0122922847812368	0.005665502105689829	Down
ABHD11	-1.0576335463029296	0.005665502105689829	Down
PITPNM1	-2.0674130240994137	0.0057196488082782914	Down
AAAS	2.415905689632694	0.0057196488082782914	Up
MPHOSPH10	1.396472981366287	0.005737270922569003	Up
CD109	-2.9404636811811637	0.0057842921480535745	Down
CHD1	1.0658455377941867	0.005786373671672982	Up
BDNF	4.162284232212042	0.005786373671672982	Up
MTAP	1.0158172613288745	0.005786373671672982	Up
LBR	1.3917614707483352	0.005807156071603013	Up
SLC4A2	-2.2794023285731817	0.005807156071603013	Down
GAP43	-2.136433088211767	0.005837157154690518	Down
FKBP9	-1.4987409699557734	0.005837157154690518	Down
APOA1BP	-1.4333414584672597	0.005837157154690518	Down
SIAE	-2.1028496349226145	0.005837157154690518	Down
GM2A	-1.753007915657341	0.0058865284256492964	Down
PITPNC1	-1.7953348012451307	0.005886866330240025	Down
ITPKB	-2.9343568593601232	0.005920707698024932	Down
NNMT	-3.8261936859499204	0.0059215289538274785	Down
MT-CO2	-3.5915247456539694	0.0059215289538274785	Down
LRP1	-1.2219294378362897	0.005973307800883712	Down
CRYAB	-1.2392356789367238	0.005973307800883712	Down
ATP1A1	-1.17838664769392	0.005977916480495705	Down
H1FX	1.2297291572875904	0.005977916480495705	Up
C2orf47	1.0862789668431723	0.006032840005976866	Up
NPC2	-1.5246240323109723	0.006032840005976866	Down
POLD3	1.6365745885607874	0.006040132724910576	Up
KIF13B	-2.311440494836441	0.006040132724910576	Down
ERAL1	3.047953374153134	0.006068352377192722	Up
OBSL1	-2.0774533406662132	0.006068352377192722	Down
FAT4	1.149027064442262	0.006141090716917562	Up
KCNN3	-2.93583053602499	0.006141090716917562	Down
PMP2	-1.804908847816248	0.0061695874689141495	Down
LAMTOR5	-1.9605170544825228	0.00617520648767379	Down
PXN	-1.29548206852708	0.00618522577002081	Down
KNTC1	1.0190203229355912	0.006231202852795578	Up
LMNA	-1.0104572600700283	0.006234146166758307	Down
NDUFAF5	-1.4721750578839425	0.006290465376854944	Down
RTFDC1	1.080961697596924	0.006364344164931957	Up
SMARCA4	1.152260772794277	0.006382880805038401	Up
SH3GL2	-1.4379688020297352	0.006392828548149311	Down
MTDH	-1.005999985301094	0.006394754414352159	Down
ITGB5	-2.1081456462307693	0.006476479344923446	Down
NAGLU	-2.0974105335560616	0.006606757614841639	Down
FBLN7	-1.0426936876581725	0.006654002730705675	Down
PPAT	1.484057529619117	0.006711094553442974	Up
POLR3D	1.1611709468968219	0.0067375263035683135	Up
WDR75	2.2306197593591235	0.006810083002263722	Up
CBX3	1.0128980356554664	0.006847568364072485	Up
RSL1D1	1.4003901157866911	0.006847568364072485	Up
SIRT1	2.312268221988435	0.006849365405175647	Up
ERVK-9	3.6915454106350163	0.006873651977911184	Up
COTL1	-1.4617106236094304	0.006873651977911184	Down
MRPS36	-1.4166848591754662	0.00687629166540792	Down
CHID1	-1.228278237970025	0.00687629166540792	Down
NRP2	-2.105445062599762	0.006906214320408679	Down
UHRF1	2.945178545814173	0.006949153960233281	Up
USP48	1.1095374227672596	0.006949153960233281	Up
HMCES	-1.721406446471263	0.006990728576639187	Down
THOC1	1.05588343529327	0.0070430486334149955	Up
PPP1CC	1.1314225222742658	0.007106321828347197	Up
CNTN2	1.5666636644800165	0.007176061252387281	Up
PGAM2	2.4695661468784005	0.007269440507980654	Up
P4HTM	-4.339837664916105	0.007269440507980654	Down
CAMKV	3.6241590397721355	0.007269440507980654	Up
QRICH1	1.0508816068083164	0.007269440507980654	Up
NOP56	1.1065938697513715	0.007269440507980654	Up
CAAP1	1.1770492181571832	0.007269440507980654	Up
PAICS	1.0862826032193817	0.007269440507980654	Up
BRIX1	1.2608848516406421	0.007269440507980654	Up
RIMS3	2.410093686955711	0.007269440507980654	Up
PSPH	-1.1631162705731544	0.007275857295283306	Down
PDE1A	-2.527402832041685	0.007323665764709448	Down
TRMT6	1.073661658314452	0.007347381158755428	Up
CDC123	1.2035393268205243	0.0073831200598144285	Up
CIT	1.7921410823021264	0.0073831200598144285	Up
GPX3	-2.219314824110496	0.007407635833165737	Down
HMGCR	1.6916676388195877	0.007498557402581885	Up
SLAIN1	-2.7391024329270284	0.00751078889908247	Down
CCDC134	1.0243957386917586	0.007582577285730524	Up
S100A4	3.2774760054272662	0.007601612996517117	Up
CPQ	-3.7300880955935782	0.007602464142285511	Down
DCAF7	1.14689908093643	0.007625014392070004	Up
TTC8	-1.5604994355334725	0.007626665668170112	Down
SPTLC2	1.1621158913413225	0.00764041266469667	Up
CPS1	4.244512538511614	0.007660332428620363	Up
TNIK	-1.0390845121375905	0.007660332428620363	Down
GNL3L	1.4697543796536376	0.007663814897641297	Up
GTF2E1	1.1796689063405323	0.00769120078720539	Up
DHCR24	2.4070332876545635	0.007712733297895458	Up
NHP2L1	1.018914592547484	0.007825047561754703	Up
SNAP91	-1.9752406536846934	0.007854552900885063	Down
SLC1A3	-1.2107398635713857	0.007854552900885063	Down
PDE1C	-2.183262268228005	0.007866358430118427	Down
GNAZ	-1.8532091360724745	0.007898469856452307	Down
LASP1	-1.3104761719507523	0.007936878962444476	Down
SIDT2	-1.9454753500600888	0.007975014020816235	Down
ISG15	1.1430563770899362	0.007975014020816235	Up
INA	1.4484006493726311	0.007978806671324001	Up
CBR1	-1.2700104523906943	0.008030665535524853	Down
RSU1	-1.6523656706189105	0.008062071390844775	Down
UBE2E2	1.1654353794427739	0.008143647156966012	Up
TMX4	-1.079777581539794	0.008163059336470895	Down
DAZAP1	1.073369672033614	0.008202940363273731	Up
MAZ	1.3803368851867255	0.008202940363273731	Up
SMARCD1	1.3176664139075456	0.008202940363273731	Up
CKMT1A	1.2457489107749093	0.008249530979844447	Up
WDR73	-2.3859143439055175	0.00826157805920793	Down
RRP7A	1.5100265492258012	0.008274410472491974	Up
GNG12	-1.5491592995516197	0.008276790254094616	Down
LZTFL1	-1.0688936709518493	0.008289228997967087	Down
UBE2H	-1.7186798990641232	0.008354037453962432	Down
CBS	1.2607862575049362	0.008383045921459243	Up
ARNT2	-2.2765983270861088	0.008421766025295332	Down
COX5B	-1.3414868681640495	0.00846557447293696	Down
TPD52	1.374536983540235	0.008489998273027016	Up
RAB11B	-1.0406675989164067	0.008540121038886607	Down
SYN3	3.937034463576476	0.008628651346986158	Up
MYDGF	-1.0540015842171946	0.008679660408717883	Down
CLTB	-1.1201944106376645	0.008679660408717883	Down
EPN2	-1.8503106696001679	0.008694911117097325	Down
NENF	-1.0317644262675156	0.008717300484383003	Down
HSPA2	1.1731263575327326	0.008722369748586587	Up
HAUS5	1.101608458273906	0.008722369748586587	Up
CCDC80	-1.8805386285797896	0.00879199513935714	Down
C20orf27	1.0191730870605533	0.008845381998100477	Up
CCDC101	1.6166341042788615	0.008861838861748626	Up
CLCC1	-1.1485713160915076	0.00891471365953395	Down
ELAVL2	1.2569447744637543	0.00891471365953395	Up
ITPR2	-3.798615824377324	0.00891471365953395	Down
LYRM7	1.426082196800208	0.008944951986273703	Up
NDNL2	1.0162476776573888	0.009002586950423054	Up
CRYL1	-1.9241662566006013	0.009041979987502646	Down
TCOF1	1.0908671548401152	0.009041979987502646	Up
SORT1	-1.3487835629385156	0.009041979987502646	Down
TAF6	1.2233965921621421	0.009041979987502646	Up
ZNF281	2.6615092417242954	0.009041979987502646	Up
NOC2L	1.2430890250432767	0.009041979987502646	Up
LAMP1	-1.3145768223617984	0.009056879148980086	Down
TACC2	-2.139869786893738	0.009060709633577477	Down
LEFTY2	2.445583284653166	0.009135343142569214	Up
USO1	-1.0330845116361251	0.009135343142569214	Down
CDK1	2.4256166158662253	0.009185798716858287	Up
BBS1	-3.0028337210914753	0.009434111352206653	Down
ARL8B	-1.386805242167097	0.009446873098064964	Down
REXO4	1.2037844538291804	0.009473347847476249	Up
EFCC1	-2.893832199482799	0.00947710484673206	Down
PHC2	1.2593408305730613	0.009526520048074444	Up
NVL	2.8446609130787994	0.009545266582098748	Up
CACYBP	1.0098420977537828	0.009587077947526376	Up
PINX1	1.7350795986749667	0.00965574421922647	Up
METTL16	1.2162952866134684	0.009658940862867536	Up
BRD1	1.313791588675021	0.009730862230464045	Up
TIA1	1.0657675502859927	0.00974993768351061	Up
HIST1H1B	1.5421489358468072	0.009782382654305215	Up
PLCD3	-1.4658944450761497	0.009801102876697502	Down
TMOD2	-1.2156939683208265	0.009801102876697502	Down
WWTR1	-1.2790311436826478	0.009844394036037398	Down
STAT5B	1.25236816351527	0.009874767632754392	Up
DNMT1	1.0056391803475968	0.009942335844732662	Up
KAL1	2.699522907881914	0.009944749380822609	Up
DUSP12	1.5529515169841812	0.009962354152667649	Up
MTHFD2	3.969354581041616	0.010051113025542388	Up
RIOK1	2.6563450188183046	0.010133532413216998	Up
GPATCH4	2.0838884198605085	0.010138591840591358	Up
GATAD2A	1.0294298045648098	0.010418657047536879	Up
AP1S2	-2.653392915728966	0.010460911477091687	Down
SNTB1	-2.9835562583518254	0.010486455019771013	Down
NOL9	1.0437742677799366	0.010497781272147844	Up
EMG1	1.4402127735728962	0.010534437044757627	Up
HIST1H2BN	1.4580976770030674	0.01061401852614108	Up
ZBTB10	1.905160110267137	0.010638763386552712	Up
SFXN2	2.5621873117408587	0.010709030057354817	Up
TUBA4A	-1.4829844280679794	0.010709030057354817	Down
UBE2G1	1.2512410284735094	0.01075690053565988	Up
CPLX2	3.14378467679857	0.010762685990363478	Up
PBX3	1.117023121337721	0.010769103772274417	Up
ECH1	-1.1221674738653036	0.010784084380915823	Down
ENDOD1	-1.74682052761194	0.010882534639881569	Down
SHPK	1.0233921998058229	0.010993183371416932	Up
CWF19L1	1.064768718682296	0.010993183371416932	Up
HELLS	2.2123185190969887	0.011049215235851681	Up
HSD17B8	-1.5539575068438807	0.01106962415622368	Down
EXOSC8	1.0904711590219212	0.01108940062533221	Up
FUS	2.070952096776086	0.011112325260391602	Up
MBOAT7	-2.2791162035314727	0.011194000381687398	Down
GLRX	-1.3058455315006785	0.011203289884937424	Down
CA13	-2.374482029359958	0.011276087750367782	Down
TBPL1	1.434059518479065	0.01133355624703758	Up
LIG1	1.8527452779616984	0.011567190268131073	Up
FRMD5	-1.1784042021191752	0.011567190268131073	Down
YY1	1.4976391034301504	0.011567190268131073	Up
PRODH	2.884573139425612	0.01160503918719014	Up
POU5F1	2.8317396031834328	0.011638261617819369	Up
CPNE2	-1.0261911832100168	0.011641553624477906	Down
GIT2	-1.0994749081979394	0.011662525635525665	Down
LMCD1	1.273365941880543	0.011662525635525665	Up
TEX10	1.2956662920517676	0.011662525635525665	Up
DCUN1D5	2.154207996878322	0.011662525635525665	Up
SRSF9	1.0950126868788828	0.011935002896229964	Up
DLG3	2.8753245255192095	0.011963070538537655	Up
BTN3A3	-2.168806650499369	0.011963070538537655	Down
FASTKD2	1.0305032571679364	0.011979467788787453	Up
MICU2	-1.1889316818725104	0.011995565994951654	Down
ATXN1	-1.1886203978590935	0.012090850241329245	Down
CPXM1	2.3383085628689937	0.012145821433133712	Up
FABP3	2.6954032985150436	0.012211028889017182	Up
RFC5	1.5222310308680798	0.012214208986261204	Up
GPC1	1.373613198989689	0.012260317376619322	Up
SEC14L2	-2.8441320983254528	0.012278327668075684	Down
ELMO1	2.9731565788622447	0.012459218147868437	Up
NDUFAF7	1.0009925832065403	0.01257822049334992	Up
CD3EAP	1.0524096460471053	0.012662686639389412	Up
P4HA2	1.8742389515830804	0.01279324808707215	Up
POLRMT	1.023404525247099	0.012834426809404142	Up
PAWR	-1.4599247469744538	0.01284979281720612	Down
DSG2	-3.4652272813621643	0.01284979281720612	Down
DDI2	2.5036486509379334	0.012862433169936863	Up
RAB11FIP5	-1.6075829068029464	0.012862433169936863	Down
DHRS2	2.275106098132615	0.012950773832360731	Up
PRPF38B	1.2677659722658667	0.013041116528211927	Up
ADAM17	-1.1008895923161386	0.01305927108254681	Down
STMN2	3.2621347392701097	0.013087141565995882	Up
DIAPH2	-1.6725755317969448	0.013104276969102947	Down
DDX55	2.2882426668088494	0.013447006387938446	Up
ATIC	1.0389051619735046	0.013505538287542944	Up
GBA	-1.024428024703963	0.01359113245185195	Down
SH3BGRL	-1.1144772082902699	0.013681408932263472	Down
SEMA3C	-1.4057615370831928	0.013753770282225693	Down
NCEH1	1.1888071103494333	0.013795179400996508	Up
P2RX4	-1.9946035078340754	0.014078512123580278	Down
CENPH	1.5930666287389244	0.014198117827349487	Up
PALMD	-1.5534864818747094	0.014211047788016164	Down
SMNDC1	1.2493677745543175	0.01431500834059724	Up
L3HYPDH	-3.328854485644767	0.014523651101419954	Down
ATAD2	1.6996943727723823	0.014650905795893145	Up
GNB2	-1.1116872412571273	0.014665362933441081	Down
CERS2	-2.6006284899738716	0.014824769796595687	Down
FAM120C	-2.9752935472138553	0.014914260667241205	Down
SEPSECS	1.1933251794436117	0.014914730359051756	Up
DDX10	2.8543448852393807	0.014914730359051756	Up
TGFBI	-1.3178443296129592	0.01531761824252447	Down
CD63	-1.4671163033638177	0.015350705455386875	Down
F13A1	-1.5430102880488188	0.015387943012323015	Down
SIN3A	1.0565522367958962	0.015435270353571888	Up
SAP130	1.1839729499409395	0.015436423820006949	Up
PLXNA2	1.0078943411228565	0.015510280043367304	Up
IMP3	1.2140811247067365	0.015537812880308388	Up
VIMP	-1.1905755339186221	0.0156559895041286	Down
OGFOD3	-1.762424229449703	0.015659120731680003	Down
MAGI2	-1.2226425778282213	0.01569207695070893	Down
PIP5K1A	1.0434542668924442	0.015802046172039435	Up
LEPREL4	-1.8738691708895518	0.015932101688930316	Down
SSR4	-1.0126127339514686	0.01599014098678745	Down
IMPA2	1.408378381883073	0.01612382954498885	Up
GOLGA1	-2.074846537528399	0.01626343833184859	Down
FAM169A	-1.1332874532687724	0.016314650561555007	Down
TOMM5	1.1010255011926966	0.016431158645282433	Up
TACC3	1.5037173844530898	0.016636325525785933	Up
GPX7	1.2466077894414447	0.016665112795802964	Up
NPTN	-1.5901325871410457	0.016826421396508848	Down
RASAL2	1.6598207194161363	0.016826421396508848	Up
ITIH5	-2.09201062819272	0.016826421396508848	Down
LIN7A	-1.030677990542834	0.016826421396508848	Down
RPAIN	2.0717372568163404	0.016843473104865142	Up
BBS2	-2.257471971024176	0.016843473104865142	Down
RAB9B	-1.461346883858353	0.01686415017350715	Down
NOL11	3.8829883046717035	0.01686415017350715	Up
DSP	2.739803588898303	0.01686415017350715	Up
ANTXR1	-1.909337111721894	0.016883422057382493	Down
PMS1	1.460322765522907	0.017382667218290997	Up
N4BP2	1.3571004175861314	0.01740685512422731	Up
TH	2.9502586832815787	0.017440759964149382	Up
BCAP31	-1.2311631535897511	0.017559619357902963	Down
ZNF574	1.4015520009888034	0.017572114331148848	Up
IDS	-1.7837395173060837	0.017577136700751887	Down
PCBP4	4.1621823889668415	0.017776930210798222	Up
PCDHA4	1.0106880665030116	0.01795531076642157	Up
GDF15	1.5922948277119555	0.01807420233747507	Up
KIAA1524	1.2333741332235317	0.01807420233747507	Up
DDX59	1.4132708572471357	0.01810006658313471	Up
TCF12	1.8912762607313074	0.018225412687511232	Up
NIP7	1.058830654946816	0.018225412687511232	Up
PAK1IP1	3.053372130697884	0.01828183962936716	Up
FBLN2	-1.8865703469004644	0.018614465659671835	Down
RIF1	1.7360634185849784	0.018711860377714405	Up
SRI	-1.3520897792392823	0.018946125961588223	Down
MORC2	2.20456397044359	0.019000108805565255	Up
MED14	2.1196330220048907	0.01916883680076925	Up
DDX27	1.0004182075642531	0.01916883680076925	Up
IL6ST	-3.679115995460003	0.019191381643176946	Down
TXLNG	1.0364989268370195	0.01948612732704928	Up
BLOC1S2	-2.0684959822990114	0.019522844045524745	Down
TMEM55A	-1.0128172511089464	0.019522844045524745	Down
HSPA6	-1.1120083839664372	0.01960887820497044	Down
GTF3C2	1.2223989517334282	0.019794364781759728	Up
CNTFR	3.4979386292060637	0.019812383386465546	Up
TPX2	1.3400155998940924	0.019812383386465546	Up
CXorf56	1.2462520782779136	0.019955521664146703	Up
ALDH5A1	-1.0014139355870053	0.020109172938959516	Down
SQSTM1	-1.1273191407947785	0.020119606182044853	Down
GNPDA2	-2.779799193828101	0.020128545254855565	Down
SMPD1	-1.3761692779302535	0.020186709241132833	Down
YRDC	1.7913531680340067	0.020208272978090608	Up
CTSO	-1.155960086191096	0.020515050624912823	Down
TOM1L2	-3.033521881931057	0.020573112201984427	Down
SEC24D	-1.1531124055474133	0.020573112201984427	Down
RBPJ	2.533669453748325	0.02058238795236982	Up
PRPF39	1.070576131992219	0.02065266656746088	Up
POLE3	3.253364320632832	0.0212312965404085	Up
CSRP2	-1.1886784846989933	0.02154641473115994	Down
BAZ2B	1.7394144533380689	0.02175812995283168	Up
SLC9A3R2	-2.600781807969823	0.022104142336750777	Down
CKB	1.1840659382541556	0.022156634773073964	Up
CENPV	1.0803640070261444	0.022285077769023526	Up
TCTN3	-1.4721390820182263	0.0224124006803538	Down
NR4A3	-1.9856504519418414	0.022449528469278644	Down
HGH1	1.341246112799523	0.022699621281799785	Up
PSMG2	1.3229167070679613	0.022855981737450633	Up
DES	-8.886556766727164	0.02318857627238656	Down
ARRB1	3.5090704005217184	0.023473871778574622	Up
ASL	4.501353274233524	0.023479488843029486	Up
CHMP1B	-1.840240644441028	0.02366257256822322	Down
AP3M2	-1.3840985695259427	0.024138820209789934	Down
CSTB	-1.06959970778655	0.02417441275441864	Down
STK11IP	-1.7719754821569351	0.02442132072194162	Down
ATXN3	2.718322779934893	0.024453210050250074	Up
HAUS2	1.6400204849710036	0.02446729922906026	Up
UBE2C	4.1237591252130095	0.0245615537132377	Up
CRELD1	-1.003460205971732	0.024577272369916525	Down
ZNF608	1.4456209260376585	0.024620842382269456	Up
SETDB1	1.6465285728205798	0.024655705579901144	Up
ORC5	2.156193884616774	0.024655705579901144	Up
HSPB8	-1.9037595033746366	0.024682181152520084	Down
SETD2	1.0939671700781552	0.024934101633913974	Up
MOXD1	1.6589542144406741	0.02517995855470601	Up
GDAP1L1	2.1108758909493592	0.025259552846989167	Up
RER1	-1.0771122122758499	0.025610991798242222	Down
EFNB2	-2.846386488027836	0.02580872123574831	Down
NFIX	-1.7000844369611356	0.02580872123574831	Down
KIF23	1.954765046707402	0.026036336207556007	Up
PPP1R14C	-2.114395672344517	0.026181512238036678	Down
FDX1	-1.233474764601824	0.026194864275740914	Down
RWDD4	-1.0999647176792267	0.026589348865915408	Down
LENG8	1.659666262440144	0.02691862199940249	Up
SPC25	1.2506421822214713	0.026929029820217953	Up
CCDC86	1.849387103202241	0.027260631434089903	Up
WDR43	1.3480738710254532	0.027341011545118633	Up
VLDLR	-1.0192237509163866	0.027476643082609754	Down
BCL9	1.1043462087039737	0.027487475292327646	Up
EEF1A2	-1.1141681355945017	0.027718554853987845	Down
COL6A2	-1.115786603059565	0.027828946122728803	Down
TRMT61A	1.0411027222566578	0.02785804647856711	Up
MYO10	1.1800446201951678	0.028344094916267673	Up
WDFY2	-1.1508960757126188	0.028655388824866596	Down
SKA3	1.491917981796305	0.02869163958267529	Up
GPM6B	-3.1810340850343026	0.02869366818668954	Down
LAMTOR3	-1.1568576639903072	0.028846565923707417	Down
SPATA20	-1.7861950202729715	0.028846565923707417	Down
TMEFF1	1.2655387875401791	0.029069649108881834	Up
NEBL	-2.1481785503664335	0.029210288898367295	Down
ITM2B	-1.2219756317270232	0.029274570933292388	Down
ZNF768	1.244802995108746	0.029363647447433385	Up
