3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
-0.8556002400650407,-0.7652223784782137,-1.0500822026697954,-0.3371803202538892,-0.4254274204244375,-0.15505512883238026
-1.3880254773856926,-1.3622130428492767,-1.1946588256053055,0.13856708643986337,0.11792243675057179,-0.015399215484610096
0.5884551074290059,0.48988215276928315,0.35940139069761656,0.12259103271576066,-0.33348297969924445,-0.1350942761153533
2.0509097141100483,1.9947192883930924,1.7585993258325203,2.3482496173821374,2.6450223244849234,2.3369690613350222
-1.3844588184997448,-1.491480883330599,-1.9193775078423805,-0.15579235808033332,-0.1935687517485114,-0.38856705490847787
0.388063320161141,0.07221644241543856,0.19416548855368276,0.328357272899396,0.03836297094735741,0.14536681640558058
-1.6271798667600486,-1.4452244099202929,-1.038025795758145,-0.41630921182871106,-0.6120478924721233,-0.2866874467695588
0.21213974862656926,0.2182029937877985,0.21820997928301722,0.20846142890864172,0.1770160158079328,0.05592203976641841
-0.3631186912419402,-0.4471040467987919,-0.5985558199493468,0.07082133403998014,-0.7864134318347311,-0.3467468816779764
1.7901404898092608,1.818190767801287,1.7674330998893701,0.301720195826622,0.03701138503970469,0.3342020655923541
-3.3157697101181007,-3.4428159641913325,-4.193599928792732,-3.6784235941909316,-3.4838265479201063,-4.1651685256012065
5.017057313668079,3.997313127854053,4.839601498508216,5.699068359419485,5.22132218257326,5.6729115616036445
-0.3136212822737505,-0.40660253815289593,-0.42970645182961675,-1.373738056035286,-1.1838656259374183,-0.8932682675092671
0.31261425933707443,0.19161164686523335,0.6119488297862965,-0.5400065939336969,-0.37999430000286694,-1.1951610069023815
-0.4545886935492902,-0.9996095425784723,-1.375763359116668,-1.530383097735168,-1.8678521374573123,-4.531422540223087
-0.424921893312149,-0.11904986715846277,-0.4882987295003467,0.3818155721670742,0.19017568413313768,0.36593705309886815
-1.4021272268411948,-1.2931929824078097,-1.8975300661450447,-0.36155598256529586,-0.38015843845902353,-0.3647881803457622
0.4973567867860247,0.41415871374156765,0.5823766366121781,1.3822191826711006,1.1911702375483415,1.291831510370013
-0.7489686632208432,-0.820921356147597,-0.9556799868710257,0.41838686158808613,0.33669073794837345,0.13873976331134585
1.6134092585020454,1.7986084734995131,1.2476841298322547,0.9339436530273346,1.0507141236323925,1.060446302322763
1.7586941831598644,1.8560723388137568,1.8679522936972113,2.8329199487361763,2.859616373867553,2.845073174499472
2.0484752324407296,1.877022451007388,1.9962557814571902,2.5605165206500935,2.6566699812645496,2.551516464035334
-0.3985618212536828,-0.0745829383665253,-0.9681285055788962,0.17850542247243695,-0.07556966014267275,0.043318667951329104
2.7456472303960098,2.6781938591733905,2.3954866347291457,2.986242032534843,2.883313554930485,2.983118382561628
0.7698559580279642,0.5084823841773911,0.9032418230837571,0.9245867930144982,0.6504562406291257,1.1117704282208898
-2.930619469035708,-2.402209724742086,-4.168020729112493,-0.10293520881013052,-0.32247995801440865,-0.54145201682935
0.48437834801795177,1.0442165998279798,1.2467389923642536,0.3399360302355632,-0.14841651557061653,0.7220057657367356
-0.5136624840617436,-0.5407458377831595,-0.7033661045600859,-3.1477278349197064,-3.1575169912386194,-4.0016577210703
0.0665281469969976,-0.4345610985538997,-0.4234926560210752,-0.871863319186474,-0.9526992949778901,-0.8727352297390176
2.2453738275339745,1.911490460260115,2.470146065925885,1.2859516812322163,1.2643475743988795,1.3825323265680787
-3.9324498096436464,-3.759393599372295,-3.785546146835177,-3.6370171914276455,-2.5602839812711657,-3.723663424591713
-2.5191937460815694,-3.1551440191443305,-2.7843751598274835,-1.8186387991775135,-1.5931457115454748,-1.8896994761890795
-3.9877648380486588,-4.836901012947683,-5.300274219606663,-2.934873593714425,-2.8193290566441114,-2.7480205654952243
1.9724493263192535,2.19707140969831,2.09766475228491,0.42354347096666345,0.38631257823527676,0.27183555732232634
-1.8196494287894183,-3.076900525446451,-2.6847552093825158,-2.9607974906526557,-3.5359778040015755,-5.615031365655072
1.9612765333927271,1.9343832346662957,1.9670259673791506,1.3574140424857362,1.4397575141549694,1.3004699465502725
-0.4536493778399837,-0.48676795278544205,-0.7178298904596758,-3.7547811877034514,-3.7558040831879373,-0.7201652670048482
-3.4086833639540792,-3.3282535531104287,-2.890227829270902,-3.260526985865848,-3.455947866411144,-3.11482023861819
-1.0542842161696022,-0.6468893568068879,-0.865466202786898,-0.7634190899231044,-0.5986166681658993,-0.5897137050207562
5.131876326982745,4.834932063648058,4.723732443024424,3.811865792412217,3.9122932245587805,4.27195827653232
-2.719360208356914,-5.213277663443508,-4.632303545417438,-2.7185850332490737,-2.9036461400688047,-2.670225407859334
3.514641674530907,3.6745800524317076,3.7533758139314344,4.58734939280377,4.447356454710473,4.544645125239313
1.0021924076174713,1.1849866662545274,1.1037989475909598,1.6730826509495742,1.592206867186885,1.5664746944560903
-2.7378568374778816,-2.947777586672771,-3.0016321472304455,-2.5271198356196294,-2.167001662817661,-2.481685376990022
0.0037662039796444446,-0.10961078627094167,0.004683527750056982,-1.6260169437453378,-1.3622952205713226,-1.7592172673115876
0.09486105195587413,-0.35300802306398893,0.07742986838511356,-1.556002639154105,-1.342538033977334,-1.350085108812884
-0.9525858468064463,-1.0180731467341602,-1.1337771043254818,-0.22834412165660822,0.08939977477549022,-0.3812548499246269
-1.6747651853826042,-2.4738585890452356,-3.1895011020693325,-2.87441610216214,-2.6926784496383185,-2.030042527519754
-0.9993829703577752,0.3806624584090166,0.5415283642407971,-4.504244869655647,-5.085762861975908,-4.268288196909747
2.8527960873250358,3.020354056747827,2.846352880134983,2.3778994559236217,2.5435410073537383,2.5879131005212024
0.9938157997138717,0.9330035216621724,1.1072744853096381,1.7648615683774587,1.8956195612073934,1.7544494120759673
5.424472889401088,4.816852251802597,4.986144900046064,5.961174335510609,5.915326621567484,6.036686396545832
0.6211420534196499,0.5840511524658183,0.5792401936834857,-0.12169853905802341,0.008018066604648766,-0.30618635477476275
-2.7904902650419032,-2.426002570179577,-2.7148805375222445,-2.4381640904538635,-2.71693566329418,-2.562468781148432
3.7917256365180947,3.8507147473819394,3.618893959054571,3.205085852760938,3.292270046456512,3.055034445045301
3.5157211321457176,3.3798999800375995,3.4787095253166918,3.3770137007447616,3.5103892307460143,3.653567181322206
1.1499720763200791,1.14308314993934,0.9990818425103036,1.7029562221319878,1.689104802663067,1.7036566598105907
0.8652330557688686,1.2366841659803995,0.9684512465079997,1.3051300415203322,1.3734456506496002,1.2341604933647083
-4.916621188459647,-3.0652747388898764,-4.135095565779135,-0.7338129788920114,-1.1880263520101018,-1.5414327439497093
